token	declaring_type	field	attributes
0x04004641	StardewValley.ItemTypeDefinitions.WallpaperDataDefinition+<GetAllIds>d__3	<i>5__2	Private
0x04004642	StardewValley.ItemTypeDefinitions.WallpaperDataDefinition+<GetAllIds>d__3	<>7__wrap2	Private
0x04004643	StardewValley.ItemTypeDefinitions.WallpaperDataDefinition+<GetAllIds>d__3	<set>5__4	Private
0x04004644	StardewValley.Inventories.InventoryIndex+<>c	<>9	Public, Static, InitOnly
0x04004645	StardewValley.Inventories.InventoryIndex+<>c	<>9__4_0	Public, Static
0x04004646	StardewValley.Inventories.InventoryIndex+<>c	<>9__4_1	Public, Static
0x04004647	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass0_0	handler	Public
0x04004648	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass0_0	canContinue	Public
0x04004649	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass0_1	farmer	Public
0x0400464A	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass0_2	toolIndex	Public
0x0400464B	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass0_2	CS$<>8__locals1	Public
0x0400464C	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass0_3	order	Public
0x0400464D	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_0	location	Public
0x0400464E	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_0	shopLocation	Public
0x0400464F	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_0	<>9__6	Public
0x04004650	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_0	<>9__9	Public
0x04004651	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_1	character	Public
0x04004652	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_1	CS$<>8__locals1	Public
0x04004653	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_2	tile	Public
0x04004654	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_2	CS$<>8__locals2	Public
0x04004655	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_3	obj	Public
0x04004656	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_3	CS$<>8__locals3	Public
0x04004657	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_4	i	Public
0x04004658	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_4	CS$<>8__locals4	Public
0x04004659	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_5	d	Public
0x0400465A	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_5	CS$<>8__locals5	Public
0x0400465B	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass2_0`1	remove	Public
0x0400465C	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass2_0`1	item	Public
0x0400465D	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass2_0`1	replaceWith	Public
0x0400465E	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass2_0`1	getParentPath	Public
0x0400465F	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass3_0`1	field	Public
0x04004660	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass3_0`1	onChanged	Public
0x04004661	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass3_0`1	oldValue	Public
0x04004662	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass3_0`1	getParentPath	Public
0x04004663	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass4_0`1	getParentPath	Public
0x04004664	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass4_0`1	list	Public
0x04004665	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass4_0`1	leaveNullSlotsOnRemoval	Public
0x04004666	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass4_0`1	onChanged	Public
0x04004667	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass4_1`1	i	Public
0x04004668	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass4_1`1	CS$<>8__locals1	Public
0x04004669	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass4_2`1	oldValue	Public
0x0400466A	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass4_2`1	CS$<>8__locals2	Public
0x0400466B	StardewValley.Internal.ItemQueryResolver+<>O	<0>__LogNothing	Public, Static
0x0400466C	StardewValley.Internal.ItemQueryResolver+<>c	<>9	Public, Static, InitOnly
0x0400466D	StardewValley.Internal.ItemQueryResolver+<>c	<>9__5_1	Public, Static
0x0400466E	StardewValley.Internal.ItemQueryResolver+<>c	<>9__5_2	Public, Static
0x0400466F	StardewValley.Internal.ItemQueryResolver+<>c	<>9__5_3	Public, Static
0x04004670	StardewValley.Internal.ItemQueryResolver+<>c__DisplayClass5_0	avoidItemIds	Public
0x04004671	StardewValley.Internal.ItemQueryResolver+<>c__DisplayClass5_0	perItemCondition	Public
0x04004672	StardewValley.Internal.ItemQueryResolver+<>c__DisplayClass5_0	duplicates	Public
0x04004673	StardewValley.Internal.ShopBuilder+<>c	<>9	Public, Static, InitOnly
0x04004674	StardewValley.Internal.ShopBuilder+<>c	<>9__6_0	Public, Static
0x04004675	StardewValley.Internal.ShopBuilder+<>c__DisplayClass1_0	shopId	Public
0x04004676	StardewValley.Internal.ShopBuilder+<>c__DisplayClass1_0	<>9__0	Public
0x04004677	StardewValley.Internal.StaticDelegateBuilder+CachedDelegate	CreatedDelegate	Public, InitOnly
0x04004678	StardewValley.Internal.StaticDelegateBuilder+CachedDelegate	Error	Public, InitOnly
0x04004679	StardewValley.Internal.StaticDelegateBuilder+<>c__1`1	<>9	Public, Static, InitOnly
0x0400467A	StardewValley.Internal.StaticDelegateBuilder+<>c__1`1	<>9__1_0	Public, Static
0x0400467B	StardewValley.Extensions.FrameworkExtensions+<GetPoints>d__1	<>1__state	Private
0x0400467C	StardewValley.Extensions.FrameworkExtensions+<GetPoints>d__1	<>2__current	Private
0x0400467D	StardewValley.Extensions.FrameworkExtensions+<GetPoints>d__1	<>l__initialThreadId	Private
0x0400467E	StardewValley.Extensions.FrameworkExtensions+<GetPoints>d__1	rect	Private
0x0400467F	StardewValley.Extensions.FrameworkExtensions+<GetPoints>d__1	<>3__rect	Public
0x04004680	StardewValley.Extensions.FrameworkExtensions+<GetPoints>d__1	<right>5__2	Private
0x04004681	StardewValley.Extensions.FrameworkExtensions+<GetPoints>d__1	<bottom>5__3	Private
0x04004682	StardewValley.Extensions.FrameworkExtensions+<GetPoints>d__1	<y>5__4	Private
0x04004683	StardewValley.Extensions.FrameworkExtensions+<GetPoints>d__1	<x>5__5	Private
0x04004684	StardewValley.Extensions.FrameworkExtensions+<GetVectors>d__2	<>1__state	Private
0x04004685	StardewValley.Extensions.FrameworkExtensions+<GetVectors>d__2	<>2__current	Private
0x04004686	StardewValley.Extensions.FrameworkExtensions+<GetVectors>d__2	<>l__initialThreadId	Private
0x04004687	StardewValley.Extensions.FrameworkExtensions+<GetVectors>d__2	rect	Private
0x04004688	StardewValley.Extensions.FrameworkExtensions+<GetVectors>d__2	<>3__rect	Public
0x04004689	StardewValley.Extensions.FrameworkExtensions+<GetVectors>d__2	<right>5__2	Private
0x0400468A	StardewValley.Extensions.FrameworkExtensions+<GetVectors>d__2	<bottom>5__3	Private
0x0400468B	StardewValley.Extensions.FrameworkExtensions+<GetVectors>d__2	<y>5__4	Private
0x0400468C	StardewValley.Extensions.FrameworkExtensions+<GetVectors>d__2	<x>5__5	Private
0x0400468D	StardewValley.Extensions.ItemRegistryExtensions+<GetAllData>d__0	<>1__state	Private
0x0400468E	StardewValley.Extensions.ItemRegistryExtensions+<GetAllData>d__0	<>2__current	Private
0x0400468F	StardewValley.Extensions.ItemRegistryExtensions+<GetAllData>d__0	<>l__initialThreadId	Private
0x04004690	StardewValley.Extensions.ItemRegistryExtensions+<GetAllData>d__0	definition	Private
0x04004691	StardewValley.Extensions.ItemRegistryExtensions+<GetAllData>d__0	<>3__definition	Public
0x04004692	StardewValley.Extensions.ItemRegistryExtensions+<GetAllData>d__0	<>7__wrap1	Private
0x04004693	StardewValley.Events.BirthingEvent+<>c__DisplayClass11_0	<>4__this	Public
0x04004694	StardewValley.Events.BirthingEvent+<>c__DisplayClass11_0	baby	Public
0x04004695	StardewValley.Events.FairyEvent+<>c	<>9	Public, Static, InitOnly
0x04004696	StardewValley.Events.FairyEvent+<>c	<>9__15_0	Public, Static
0x04004697	StardewValley.Events.FairyEvent+<>c	<>9__15_1	Public, Static
0x04004698	StardewValley.Events.FairyEvent+<>c	<>9__15_2	Public, Static
0x04004699	StardewValley.Events.FairyEvent+<>c	<>9__15_3	Public, Static
0x0400469A	StardewValley.Events.MovieTheaterScreeningEvent+<>c	<>9	Public, Static, InitOnly
0x0400469B	StardewValley.Events.MovieTheaterScreeningEvent+<>c	<>9__8_0	Public, Static
0x0400469C	StardewValley.Events.MovieTheaterScreeningEvent+<>c	<>9__8_1	Public, Static
0x0400469D	StardewValley.Events.MovieTheaterScreeningEvent+<>c	<>9__8_3	Public, Static
0x0400469E	StardewValley.Events.MovieTheaterScreeningEvent+<>c__DisplayClass8_0	theaterRandom	Public
0x0400469F	StardewValley.Events.PlayerCoupleBirthingEvent+<>c	<>9	Public, Static, InitOnly
0x040046A0	StardewValley.Events.PlayerCoupleBirthingEvent+<>c	<>9__15_0	Public, Static
0x040046A1	StardewValley.Events.QuestionEvent+<>c__DisplayClass8_0	<>4__this	Public
0x040046A2	StardewValley.Events.QuestionEvent+<>c__DisplayClass8_0	a	Public
0x040046A3	StardewValley.Events.WorldChangeEvent+<>c__DisplayClass31_0	targetTile	Public
0x040046A4	StardewValley.Events.WorldChangeEvent+<>c__DisplayClass31_0	hole	Public
0x040046A5	StardewValley.Events.WorldChangeEvent+<>c__DisplayClass31_0	raccoon	Public
0x040046A6	StardewValley.Events.WorldChangeEvent+<>c__DisplayClass31_0	hole2	Public
0x040046A7	StardewValley.Events.WorldChangeEvent+<>c__DisplayClass31_0	raccoon2	Public
0x040046A8	StardewValley.Events.WorldChangeEvent+<>c__DisplayClass31_0	<>9__3	Public
0x040046A9	StardewValley.Events.WorldChangeEvent+<>c__DisplayClass31_0	<>9__2	Public
0x040046AA	StardewValley.Events.WorldChangeEvent+<>c__DisplayClass31_0	<>9__5	Public
0x040046AB	StardewValley.Events.WorldChangeEvent+<>c__DisplayClass31_0	<>9__4	Public
0x040046AC	StardewValley.Enchantments.BaseEnchantment+<>c__DisplayClass14_0	previousEnchantment	Public
0x040046AD	StardewValley.ConsoleAsync.AsyncOperationManager+<>c__DisplayClass8_0	op	Public
0x040046AE	StardewValley.ConsoleAsync.AsyncOperationManager+<>c__DisplayClass8_0	doneAction	Public
0x040046AF	StardewValley.ConsoleAsync.AsyncOperationManager+<>c__DisplayClass9_0	op	Public
0x040046B0	StardewValley.ConsoleAsync.AsyncOperationManager+<>c__DisplayClass9_0	doneAction	Public
0x040046B1	StardewValley.Characters.Child+<>O	<0>__FilterDirtyWords	Public, Static
0x040046B2	StardewValley.Characters.Child+<>c	<>9	Public, Static, InitOnly
0x040046B3	StardewValley.Characters.Child+<>c	<>9__37_0	Public, Static
0x040046B4	StardewValley.Characters.Child+<>c__DisplayClass26_0	<>4__this	Public
0x040046B5	StardewValley.Characters.Child+<>c__DisplayClass26_0	who	Public
0x040046B6	StardewValley.Characters.Horse+<>c__DisplayClass43_0	<>4__this	Public
0x040046B7	StardewValley.Characters.Horse+<>c__DisplayClass43_0	foundLocation	Public
0x040046B8	StardewValley.Characters.Horse+<>c__DisplayClass43_0	foundStable	Public
0x040046B9	StardewValley.Characters.Horse+<>c__DisplayClass44_0	name	Public
0x040046BA	StardewValley.Characters.Horse+<>c__DisplayClass46_0	who	Public
0x040046BB	StardewValley.Characters.Horse+<>c__DisplayClass46_0	stable	Public
0x040046BC	StardewValley.Characters.Pet+<>O	<0>__FilterDirtyWords	Public, Static
0x040046BD	StardewValley.Characters.Pet+<>c__DisplayClass59_0	<>4__this	Public
0x040046BE	StardewValley.Characters.Pet+<>c__DisplayClass59_0	l	Public
0x040046BF	StardewValley.Characters.Pet+<>c__DisplayClass60_0	<>4__this	Public
0x040046C0	StardewValley.Characters.Pet+<>c__DisplayClass60_0	contentSound	Public
0x040046C1	StardewValley.Characters.Pet+<>c__DisplayClass66_0	<>4__this	Public
0x040046C2	StardewValley.Characters.Pet+<>c__DisplayClass66_0	totalWeight	Public
0x040046C3	StardewValley.Characters.Raccoon+<>c	<>9	Public, Static, InitOnly
0x040046C4	StardewValley.Characters.Raccoon+<>c	<>9__7_4	Public, Static
0x040046C5	StardewValley.Characters.Raccoon+<>c	<>9__7_1	Public, Static
0x040046C6	StardewValley.Characters.Raccoon+<>c	<>9__9_0	Public, Static
0x040046C7	StardewValley.Characters.TrashBear+<>c	<>9	Public, Static, InitOnly
0x040046C8	StardewValley.Characters.TrashBear+<>c	<>9__19_0	Public, Static
0x040046C9	StardewValley.Buildings.Building+<>c__DisplayClass126_0	data	Public
0x040046CA	StardewValley.Buildings.Building+<>c__DisplayClass126_0	nonInstancedLocationAlreadyUsed	Public
0x040046CB	StardewValley.Buildings.Building+<>c__DisplayClass69_0	validChests	Public
0x040046CC	StardewValley.Buildings.Building+<>c__DisplayClass74_0	<>4__this	Public
0x040046CD	StardewValley.Buildings.Building+<>c__DisplayClass74_0	chest	Public
0x040046CE	StardewValley.Buildings.Building+<>c__DisplayClass89_0	destination	Public
0x040046CF	StardewValley.Buildings.Building+<>c__DisplayClass89_0	warp_x	Public
0x040046D0	StardewValley.Buildings.Building+<>c__DisplayClass89_0	warp_y	Public
0x040046D1	StardewValley.Buildings.Building+<>c__DisplayClass89_0	who	Public
0x040046D2	StardewValley.Buildings.Building+<>c__DisplayClass95_0	action	Public
0x040046D3	StardewValley.Buildings.Building+<>c__DisplayClass95_0	<>4__this	Public
0x040046D4	StardewValley.Buildings.Building+<>c__DisplayClass96_0	getParentPath	Public
0x040046D5	StardewValley.Buildings.Building+<>c__DisplayClass96_0	<>4__this	Public
0x040046D6	StardewValley.Buildings.Building+<>c__DisplayClass96_1	chest	Public
0x040046D7	StardewValley.Buildings.Building+<>c__DisplayClass96_1	CS$<>8__locals1	Public
0x040046D8	StardewValley.Buildings.Building+<>c__DisplayClass97_0	quest_items	Public
0x040046D9	StardewValley.Buildings.FishPond+<>c__DisplayClass41_0	selectedOutput	Public
0x040046DA	StardewValley.Buildings.FishPond+<>c__DisplayClass41_0	fish	Public
0x040046DB	StardewValley.Buildings.FishPond+<>c__DisplayClass45_0	<>4__this	Public
0x040046DC	StardewValley.Buildings.FishPond+<>c__DisplayClass45_0	who	Public
0x040046DD	StardewValley.Buildings.JunimoHut+<>O	<0>__highlightAllItems	Public, Static
0x040046DE	StardewValley.Buildings.JunimoHut+<>c__DisplayClass26_0	<>4__this	Public
0x040046DF	StardewValley.Buildings.JunimoHut+<>c__DisplayClass26_0	output	Public
0x040046E0	StardewValley.Buildings.ShippingBin+<>O	<0>__highlightShippableObjects	Public, Static
0x040046E1	StardewValley.Buffs.BuffAttributeDisplay+<>c	<>9	Public, Static, InitOnly
0x040046E2	StardewValley.Buffs.BuffAttributeDisplay+<>c	<>9__5_0	Public, Static
0x040046E3	StardewValley.Buffs.BuffAttributeDisplay+<>c__DisplayClass5_0	value	Public
0x040046E4	StardewValley.Buffs.BuffAttributeDisplay+<>c__DisplayClass5_0	descriptionKey	Public
0x040046E5	StardewValley.BellsAndWhistles.ParrotPlatform+TakeoffState	value__	Public, SpecialName, RTSpecialName
0x040046E6	StardewValley.BellsAndWhistles.ParrotPlatform+TakeoffState	Idle	Public, Static, Literal, HasDefault
0x040046E7	StardewValley.BellsAndWhistles.ParrotPlatform+TakeoffState	Boarding	Public, Static, Literal, HasDefault
0x040046E8	StardewValley.BellsAndWhistles.ParrotPlatform+TakeoffState	BeginFlying	Public, Static, Literal, HasDefault
0x040046E9	StardewValley.BellsAndWhistles.ParrotPlatform+TakeoffState	Liftoff	Public, Static, Literal, HasDefault
0x040046EA	StardewValley.BellsAndWhistles.ParrotPlatform+TakeoffState	Flying	Public, Static, Literal, HasDefault
0x040046EB	StardewValley.BellsAndWhistles.ParrotPlatform+TakeoffState	Finished	Public, Static, Literal, HasDefault
0x040046EC	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	position	Public
0x040046ED	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	anchorPosition	Public
0x040046EE	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	texture	Public
0x040046EF	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	_platform	Family
0x040046F0	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	facingRight	Family
0x040046F1	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	facingUp	Family
0x040046F2	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	START_HEIGHT	Public, Static, Literal, HasDefault
0x040046F3	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	END_HEIGHT	Public, Static, Literal, HasDefault
0x040046F4	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	height	Public
0x040046F5	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	flapping	Public
0x040046F6	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	nextFlap	Public
0x040046F7	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	slack	Public
0x040046F8	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	points	Public
0x040046F9	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	swayOffset	Public
0x040046FA	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	liftSpeed	Public
0x040046FB	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	squawkTime	Public
0x040046FC	StardewValley.BellsAndWhistles.ParrotUpgradePerch+UpgradeState	value__	Public, SpecialName, RTSpecialName
0x040046FD	StardewValley.BellsAndWhistles.ParrotUpgradePerch+UpgradeState	Idle	Public, Static, Literal, HasDefault
0x040046FE	StardewValley.BellsAndWhistles.ParrotUpgradePerch+UpgradeState	StartBuilding	Public, Static, Literal, HasDefault
0x040046FF	StardewValley.BellsAndWhistles.ParrotUpgradePerch+UpgradeState	Building	Public, Static, Literal, HasDefault
0x04004700	StardewValley.BellsAndWhistles.ParrotUpgradePerch+UpgradeState	Complete	Public, Static, Literal, HasDefault
0x04004701	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	position	Public
0x04004702	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	height	Public
0x04004703	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	_perch	Family
0x04004704	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	targetPosition	Family
0x04004705	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	startPosition	Family
0x04004706	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	texture	Public
0x04004707	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	bounced	Public
0x04004708	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	flipped	Public
0x04004709	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	isPerchedParrot	Public
0x0400470A	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	baseFrame	Private
0x0400470B	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	birdType	Private
0x0400470C	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	flapFrame	Private
0x0400470D	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	nextFlapTime	Private
0x0400470E	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	alpha	Public
