token	type	attributes	methods	fields	properties	nested
0x020009A2	StardewValley.Locations.BoatTunnel+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x020009A3	StardewValley.Locations.BugLand+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x020009A4	StardewValley.Locations.Cabin+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x020009A5	StardewValley.Locations.Cabin+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x020009A6	StardewValley.Locations.Cellar+<>c__DisplayClass3_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x020009A7	StardewValley.Locations.CommunityCenter+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x020009A8	StardewValley.Locations.CommunityCenter+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	7	6	0	0
0x020009A9	StardewValley.Locations.CommunityCenter+<>c__DisplayClass48_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009AA	StardewValley.Locations.DecorationFacade+ChangeEvent	NestedPublic, Sealed	4	0	0	0
0x020009AB	StardewValley.Locations.DecorationFacade+<>c__DisplayClass12_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009AC	StardewValley.Locations.DecorationFacade+<>c__DisplayClass13_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x020009AD	StardewValley.Locations.DesertFestival+RaceState	NestedPublic, Sealed	0	12	0	0
0x020009AE	StardewValley.Locations.DesertFestival+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	7	6	0	0
0x020009AF	StardewValley.Locations.DesertFestival+<>c__DisplayClass63_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009B0	StardewValley.Locations.DesertFestival+<>c__DisplayClass77_0	NestedPrivate, Sealed, BeforeFieldInit	3	3	0	0
0x020009B1	StardewValley.Locations.DesertFestival+<>c__DisplayClass77_1	NestedPrivate, Sealed, BeforeFieldInit	4	3	0	0
0x020009B2	StardewValley.Locations.DesertFestival+<>c__DisplayClass77_2	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009B3	StardewValley.Locations.DesertFestival+<>c__DisplayClass96_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x020009B4	StardewValley.Locations.FarmHouse+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x020009B5	StardewValley.Locations.Forest+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	5	4	0	0
0x020009B6	StardewValley.Locations.IslandEast+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x020009B7	StardewValley.Locations.IslandFarmCave+<>c__DisplayClass14_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020009B8	StardewValley.Locations.IslandFarmCave+<>c__DisplayClass24_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009B9	StardewValley.Locations.IslandLocation+<>c__DisplayClass21_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020009BA	StardewValley.Locations.IslandNorth+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	6	5	0	0
0x020009BB	StardewValley.Locations.IslandNorth+<>c__DisplayClass18_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009BC	StardewValley.Locations.IslandSecret+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	4	3	0	0
0x020009BD	StardewValley.Locations.IslandSecret+<>c__DisplayClass8_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x020009BE	StardewValley.Locations.IslandSouth+IslandActivityAssigments	NestedPublic, BeforeFieldInit	5	12	0	0
0x020009BF	StardewValley.Locations.IslandSouth+<>c__DisplayClass45_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020009C0	StardewValley.Locations.IslandSouthEastCave+<>c__DisplayClass11_0	NestedPrivate, Sealed, BeforeFieldInit	3	3	0	0
0x020009C1	StardewValley.Locations.IslandWest+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x020009C2	StardewValley.Locations.IslandWest+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	7	6	0	0
0x020009C3	StardewValley.Locations.IslandWest+<>c__DisplayClass20_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x020009C4	StardewValley.Locations.IslandWestCave1+CaveCrystal	NestedPublic, BeforeFieldInit	4	7	0	0
0x020009C5	StardewValley.Locations.LibraryMuseum+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x020009C6	StardewValley.Locations.ManorHouse+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x020009C7	StardewValley.Locations.ManorHouse+<>c__DisplayClass12_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009C8	StardewValley.Locations.MermaidHouse+<>c__DisplayClass26_0	NestedPrivate, Sealed, BeforeFieldInit	3	1	0	0
0x020009C9	StardewValley.Locations.MineShaft+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x020009CA	StardewValley.Locations.MineShaft+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	5	4	0	0
0x020009CB	StardewValley.Locations.MineShaft+<>c__DisplayClass202_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020009CC	StardewValley.Locations.MovieTheater+MovieStates	NestedPublic, Sealed	0	4	0	0
0x020009CD	StardewValley.Locations.MovieTheater+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	6	5	0	0
0x020009CE	StardewValley.Locations.MovieTheater+<>c__DisplayClass59_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009CF	StardewValley.Locations.ShopLocation+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	4	3	0	0
0x020009D0	StardewValley.Locations.Town+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x020009D1	StardewValley.Locations.VolcanoDungeon+TileNeighbors	NestedPublic, Sealed	0	7	0	0
0x020009D2	StardewValley.Locations.VolcanoDungeon+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	4	3	0	0
0x020009D3	StardewValley.Locations.VolcanoDungeon+<>c__DisplayClass62_0	NestedPrivate, Sealed, BeforeFieldInit	7	2	0	0
0x020009D4	StardewValley.Locations.VolcanoDungeon+<>c__DisplayClass75_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x020009D5	StardewValley.Locations.Woods+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	4	3	0	0
0x020009D6	StardewValley.Locations.Woods+<>c__DisplayClass10_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020009D7	StardewValley.ItemTypeDefinitions.FlooringDataDefinition+<GetAllIds>d__3	NestedPrivate, Sealed, BeforeFieldInit	9	6	2	0
0x020009D8	StardewValley.ItemTypeDefinitions.WallpaperDataDefinition+<GetAllIds>d__3	NestedPrivate, Sealed, BeforeFieldInit	9	6	2	0
0x020009D9	StardewValley.Inventories.InventoryIndex+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	4	3	0	0
0x020009DA	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass0_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009DB	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass0_1	NestedPrivate, Sealed, BeforeFieldInit	5	1	0	0
0x020009DC	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass0_2	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009DD	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass0_3	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020009DE	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_0	NestedPrivate, Sealed, BeforeFieldInit	6	4	0	0
0x020009DF	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_1	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009E0	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_2	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009E1	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_3	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009E2	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_4	NestedPrivate, Sealed, BeforeFieldInit	1	2	0	0
0x020009E3	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass1_5	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x020009E4	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass2_0`1	NestedPrivate, Sealed, BeforeFieldInit	4	4	0	0
0x020009E5	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass3_0`1	NestedPrivate, Sealed, BeforeFieldInit	4	4	0	0
0x020009E6	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass4_0`1	NestedPrivate, Sealed, BeforeFieldInit	2	4	0	0
0x020009E7	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass4_1`1	NestedPrivate, Sealed, BeforeFieldInit	1	2	0	0
0x020009E8	StardewValley.Internal.ForEachItemHelper+<>c__DisplayClass4_2`1	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x020009E9	StardewValley.Internal.ItemQueryResolver+Helpers	NestedPublic, Abstract, Sealed, BeforeFieldInit	3	0	0	0
0x020009EA	StardewValley.Internal.ItemQueryResolver+DefaultResolvers	NestedPublic, Abstract, Sealed, BeforeFieldInit	17	0	0	9
0x020009EB	StardewValley.Internal.ItemQueryResolver+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x020009EC	StardewValley.Internal.ItemQueryResolver+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	5	4	0	0
0x020009ED	StardewValley.Internal.ItemQueryResolver+<>c__DisplayClass5_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x020009EE	StardewValley.Internal.ShopBuilder+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x020009EF	StardewValley.Internal.ShopBuilder+<>c__DisplayClass1_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009F0	StardewValley.Internal.StaticDelegateBuilder+CachedDelegate	NestedPrivate, SequentialLayout, Sealed, BeforeFieldInit	1	2	0	0
0x020009F1	StardewValley.Internal.StaticDelegateBuilder+<>c__1`1	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x020009F2	StardewValley.Extensions.FrameworkExtensions+<GetPoints>d__1	NestedPrivate, Sealed, BeforeFieldInit	8	9	2	0
0x020009F3	StardewValley.Extensions.FrameworkExtensions+<GetVectors>d__2	NestedPrivate, Sealed, BeforeFieldInit	8	9	2	0
0x020009F4	StardewValley.Extensions.ItemRegistryExtensions+<GetAllData>d__0	NestedPrivate, Sealed, BeforeFieldInit	9	6	2	0
0x020009F5	StardewValley.Events.BirthingEvent+<>c__DisplayClass11_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009F6	StardewValley.Events.FairyEvent+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	6	5	0	0
0x020009F7	StardewValley.Events.MovieTheaterScreeningEvent+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	5	4	0	0
0x020009F8	StardewValley.Events.MovieTheaterScreeningEvent+<>c__DisplayClass8_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020009F9	StardewValley.Events.PlayerCoupleBirthingEvent+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x020009FA	StardewValley.Events.QuestionEvent+<>c__DisplayClass8_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009FB	StardewValley.Events.WorldChangeEvent+<>c__DisplayClass31_0	NestedPrivate, Sealed, BeforeFieldInit	7	9	0	0
0x020009FC	StardewValley.Enchantments.BaseEnchantment+<>c__DisplayClass14_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020009FD	StardewValley.ConsoleAsync.AsyncOperationManager+<>c__DisplayClass8_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009FE	StardewValley.ConsoleAsync.AsyncOperationManager+<>c__DisplayClass9_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020009FF	StardewValley.Characters.Child+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x02000A00	StardewValley.Characters.Child+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000A01	StardewValley.Characters.Child+<>c__DisplayClass26_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A02	StardewValley.Characters.Horse+<>c__DisplayClass43_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x02000A03	StardewValley.Characters.Horse+<>c__DisplayClass44_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000A04	StardewValley.Characters.Horse+<>c__DisplayClass46_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A05	StardewValley.Characters.Pet+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x02000A06	StardewValley.Characters.Pet+<>c__DisplayClass59_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A07	StardewValley.Characters.Pet+<>c__DisplayClass60_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A08	StardewValley.Characters.Pet+<>c__DisplayClass66_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A09	StardewValley.Characters.Raccoon+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	5	4	0	0
0x02000A0A	StardewValley.Characters.TrashBear+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000A0B	StardewValley.Buildings.Building+<>c__DisplayClass126_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A0C	StardewValley.Buildings.Building+<>c__DisplayClass69_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000A0D	StardewValley.Buildings.Building+<>c__DisplayClass74_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A0E	StardewValley.Buildings.Building+<>c__DisplayClass89_0	NestedPrivate, Sealed, BeforeFieldInit	2	4	0	0
0x02000A0F	StardewValley.Buildings.Building+<>c__DisplayClass95_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x02000A10	StardewValley.Buildings.Building+<>c__DisplayClass96_0	NestedPrivate, Sealed, BeforeFieldInit	1	2	0	0
0x02000A11	StardewValley.Buildings.Building+<>c__DisplayClass96_1	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A12	StardewValley.Buildings.Building+<>c__DisplayClass97_0	NestedPrivate, Sealed, BeforeFieldInit	5	1	0	0
0x02000A13	StardewValley.Buildings.FishPond+<>c__DisplayClass41_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A14	StardewValley.Buildings.FishPond+<>c__DisplayClass45_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x02000A15	StardewValley.Buildings.JunimoHut+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x02000A16	StardewValley.Buildings.JunimoHut+<>c__DisplayClass26_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A17	StardewValley.Buildings.ShippingBin+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x02000A18	StardewValley.Buffs.BuffAttributeDisplay+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000A19	StardewValley.Buffs.BuffAttributeDisplay+<>c__DisplayClass5_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x02000A1A	StardewValley.BellsAndWhistles.ParrotPlatform+TakeoffState	NestedPublic, Sealed	0	7	0	0
0x02000A1B	StardewValley.BellsAndWhistles.ParrotPlatform+Parrot	NestedPublic, BeforeFieldInit	4	16	0	0
0x02000A1C	StardewValley.BellsAndWhistles.ParrotUpgradePerch+UpgradeState	NestedPublic, Sealed	0	5	0	0
0x02000A1D	StardewValley.BellsAndWhistles.ParrotUpgradePerch+Parrot	NestedPublic, BeforeFieldInit	6	19	0	0
0x02000A1E	StardewValley.BellsAndWhistles.ParrotUpgradePerch+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000A1F	StardewValley.BellsAndWhistles.ParrotUpgradePerch+<>c__DisplayClass49_0	NestedPrivate, Sealed, BeforeFieldInit	3	2	0	0
0x02000A20	StardewValley.BellsAndWhistles.Bird+BirdState	NestedPublic, Sealed	0	3	0	0
0x02000A21	StardewValley.BellsAndWhistles.PlayerStatusList+SortMode	NestedPublic, Sealed	0	6	0	0
0x02000A22	StardewValley.BellsAndWhistles.PlayerStatusList+DisplayMode	NestedPublic, Sealed	0	4	0	0
0x02000A23	StardewValley.BellsAndWhistles.PlayerStatusList+VerticalAlignment	NestedPublic, Sealed	0	3	0	0
0x02000A24	StardewValley.BellsAndWhistles.PlayerStatusList+HorizontalAlignment	NestedPublic, Sealed	0	3	0	0
0x02000A25	StardewValley.BellsAndWhistles.SandDuggy+State	NestedPublic, Sealed	0	4	0	0
0x02000A26	StardewValley.BellsAndWhistles.SandDuggy+<>c__DisplayClass18_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A27	StardewValley.BellsAndWhistles.SparklingText+<>c__DisplayClass20_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000A28	StardewValley.BellsAndWhistles.SpriteText+ScrollTextAlignment	NestedPublic, Sealed	0	4	0	0
0x02000A29	StardewValley.BellsAndWhistles.SpriteText+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x02000A2A	StardewValley.Audio.SoundsHelper+<>c__DisplayClass12_0	NestedPrivate, Sealed, BeforeFieldInit	2	5	0	0
0x02000A2B	StardewValley.Menus.CoopGameMenu+CoopGameMenuSlot	NestedFamily, Abstract, BeforeFieldInit	1	1	0	0
0x02000A2C	StardewValley.Menus.CoopGameMenu+LabeledSlot	NestedFamily, Abstract, BeforeFieldInit	3	1	0	0
0x02000A2D	StardewValley.Menus.CoopGameMenu+LanSlot	NestedFamily, BeforeFieldInit	2	0	0	0
0x02000A2E	StardewValley.Menus.CoopGameMenu+InviteCodeSlot	NestedFamily, BeforeFieldInit	2	0	0	0
0x02000A2F	StardewValley.Menus.CoopGameMenu+HostNewFarmSlot	NestedFamily, BeforeFieldInit	2	0	0	0
0x02000A30	StardewValley.Menus.CoopGameMenu+HostFileSlot	NestedFamily, BeforeFieldInit	6	1	0	0
0x02000A31	StardewValley.Menus.CoopGameMenu+FriendFarmData	NestedFamily, BeforeFieldInit	1	7	0	0
0x02000A32	StardewValley.Menus.CoopGameMenu+FriendFarmSlot	NestedFamily, BeforeFieldInit	10	1	0	0
0x02000A33	StardewValley.Menus.CoopGameMenu+LobbyUpdateCallback	NestedPrivate, BeforeFieldInit	2	1	0	0
0x02000A34	StardewValley.Menus.CoopGameMenu+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000A35	StardewValley.Menus.CoopMenu+Tab	NestedPublic, Sealed	0	3	0	0
0x02000A36	StardewValley.Menus.CraftingPage+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000A37	StardewValley.Menus.CraftingPage+<>c__DisplayClass80_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A38	StardewValley.Menus.MobileCustomizer+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	6	5	0	0
0x02000A39	StardewValley.Menus.MobileCustomizer+<>c__DisplayClass125_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A3A	StardewValley.Menus.MobileFarmChooser+CarouselAlignment	NestedPrivate, Sealed	0	4	0	0
0x02000A3B	StardewValley.Menus.TutorialManager+<>c__DisplayClass64_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000A3C	StardewValley.Menus.tweeningSprite+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x02000A3D	StardewValley.Menus.AdvancedGameOptions+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	15	14	0	0
0x02000A3E	StardewValley.Menus.AdvancedGameOptions+<>c__DisplayClass32_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A3F	StardewValley.Menus.AdvancedGameOptions+<>c__DisplayClass33_0`1	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x02000A40	StardewValley.Menus.AdvancedGameOptions+<>c__DisplayClass34_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A41	StardewValley.Menus.AnimalPage+AnimalEntry	NestedPublic, BeforeFieldInit	1	11	0	0
0x02000A42	StardewValley.Menus.AnimalPage+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	5	4	0	0
0x02000A43	StardewValley.Menus.AnimalPage+<>c__DisplayClass38_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000A44	StardewValley.Menus.AnimalQueryMenu+Button	NestedPrivate, Sealed	0	7	0	0
0x02000A45	StardewValley.Menus.AnimationPreviewTool+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000A46	StardewValley.Menus.Billboard+BillboardEventType	NestedPublic, Sealed	0	8	0	0
0x02000A47	StardewValley.Menus.Billboard+BillboardDay	NestedPublic, BeforeFieldInit	7	5	5	0
0x02000A48	StardewValley.Menus.Billboard+BillboardEvent	NestedPublic, BeforeFieldInit	6	6	5	0
0x02000A49	StardewValley.Menus.Billboard+<>c__DisplayClass32_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A4A	StardewValley.Menus.BuffsDisplay+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	14	3	0	0
0x02000A4B	StardewValley.Menus.BuffsDisplay+<getClickableComponents>d__31	NestedPrivate, Sealed, BeforeFieldInit	9	7	2	0
0x02000A4C	StardewValley.Menus.BuildingPaintMenu+RegionData	NestedPublic, BeforeFieldInit	5	4	4	0
0x02000A4D	StardewValley.Menus.BuildingPaintMenu+ColorSliderPanel	NestedPublic, BeforeFieldInit	16	12	0	0
0x02000A4E	StardewValley.Menus.BuildingPaintMenu+BuildingColorSlider	NestedPublic, BeforeFieldInit	8	9	0	0
0x02000A4F	StardewValley.Menus.BuildingSkinMenu+SkinEntry	NestedPublic, BeforeFieldInit	2	5	0	0
0x02000A50	StardewValley.Menus.CarpenterMenu+BottomButton	NestedPrivate, Sealed	0	6	0	0
0x02000A51	StardewValley.Menus.CarpenterMenu+BlueprintEntry	NestedPublic, BeforeFieldInit	20	8	14	0
0x02000A52	StardewValley.Menus.CarpenterMenu+<>c__DisplayClass106_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A53	StardewValley.Menus.CarpenterMenu+<>c__DisplayClass107_0	NestedPrivate, Sealed, BeforeFieldInit	3	5	0	0
0x02000A54	StardewValley.Menus.CharacterCustomization+Source	NestedPublic, Sealed	0	8	0	0
0x02000A55	StardewValley.Menus.ChooseFromIconsMenu+<>c__DisplayClass21_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000A56	StardewValley.Menus.ChooseFromListMenu+actionOnChoosingListOption	NestedPublic, Sealed	4	0	0	0
0x02000A57	StardewValley.Menus.ConfirmationDialog+behavior	NestedPublic, Sealed	4	0	0	0
0x02000A58	StardewValley.Menus.FarmhandMenu+FarmhandSlot	NestedPublic, BeforeFieldInit	9	2	0	0
0x02000A59	StardewValley.Menus.FarmhandMenu+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000A5A	StardewValley.Menus.FieldOfficeMenu+<>O	NestedPrivate, Abstract, Sealed, BeforeFieldInit	0	1	0	0
0x02000A5B	StardewValley.Menus.FieldOfficeMenu+<>c__DisplayClass10_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000A5C	StardewValley.Menus.ForgeMenu+CraftState	NestedPublic, Sealed	0	5	0	0
0x02000A5D	StardewValley.Menus.ForgeMenu+<>c__DisplayClass56_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000A5E	StardewValley.Menus.GeodeMenu+<>c__DisplayClass41_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000A5F	StardewValley.Menus.GeodeMenu+<>c__DisplayClass45_0	NestedPrivate, Sealed, BeforeFieldInit	4	2	0	0
0x02000A60	StardewValley.Menus.IClickableMenu+onExit	NestedPublic, Sealed	4	0	0	0
0x02000A61	StardewValley.Menus.InventoryMenu+highlightThisItem	NestedPublic, Sealed	4	0	0	0
0x02000A62	StardewValley.Menus.InventoryMenu+BorderSide	NestedPublic, Sealed	0	5	0	0
