token	declaring_type	field	attributes
0x04002B08	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_4	Public, Static
0x04002B09	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_5	Public, Static
0x04002B0A	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_6	Public, Static
0x04002B0B	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_22	Public, Static
0x04002B0C	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_7	Public, Static
0x04002B0D	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_8	Public, Static
0x04002B0E	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_9	Public, Static
0x04002B0F	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_10	Public, Static
0x04002B10	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_25	Public, Static
0x04002B11	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_11	Public, Static
0x04002B12	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_12	Public, Static
0x04002B13	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_13	Public, Static
0x04002B14	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_14	Public, Static
0x04002B15	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_15	Public, Static
0x04002B16	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_16	Public, Static
0x04002B17	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_17	Public, Static
0x04002B18	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_18	Public, Static
0x04002B19	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c	<>9__3_19	Public, Static
0x04002B1A	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c__DisplayClass3_0	seedsByHarvestId	Public
0x04002B1B	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c__DisplayClass3_1	house	Public
0x04002B1C	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c__DisplayClass3_2	objTypeDefinition	Public
0x04002B1D	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c__DisplayClass3_3	building	Public
0x04002B1E	StardewValley.SaveMigrations.SaveMigrator_1_6+<>c__DisplayClass3_4	stats	Public
0x04002B1F	StardewValley.Quests.ItemDeliveryQuest+<>c	<>9	Public, Static, InitOnly
0x04002B20	StardewValley.Quests.ItemDeliveryQuest+<>c	<>9__11_0	Public, Static
0x04002B21	StardewValley.Quests.ItemDeliveryQuest+<>c	<>9__11_1	Public, Static
0x04002B22	StardewValley.Objects.BedFurniture+BedType	value__	Public, SpecialName, RTSpecialName
0x04002B23	StardewValley.Objects.BedFurniture+BedType	Any	Public, Static, Literal, HasDefault
0x04002B24	StardewValley.Objects.BedFurniture+BedType	Single	Public, Static, Literal, HasDefault
0x04002B25	StardewValley.Objects.BedFurniture+BedType	Double	Public, Static, Literal, HasDefault
0x04002B26	StardewValley.Objects.BedFurniture+BedType	Child	Public, Static, Literal, HasDefault
0x04002B27	StardewValley.Objects.BedFurniture+<>c__DisplayClass19_0	<>4__this	Public
0x04002B28	StardewValley.Objects.BedFurniture+<>c__DisplayClass19_0	removal_action	Public
0x04002B29	StardewValley.Objects.BedFurniture+<>c__DisplayClass24_0	x	Public
0x04002B2A	StardewValley.Objects.BedFurniture+<>c__DisplayClass24_0	y	Public
0x04002B2B	StardewValley.Objects.BedFurniture+<>c__DisplayClass24_0	location	Public
0x04002B2C	StardewValley.Objects.Chest+SpecialChestTypes	value__	Public, SpecialName, RTSpecialName
0x04002B2D	StardewValley.Objects.Chest+SpecialChestTypes	None	Public, Static, Literal, HasDefault
0x04002B2E	StardewValley.Objects.Chest+SpecialChestTypes	MiniShippingBin	Public, Static, Literal, HasDefault
0x04002B2F	StardewValley.Objects.Chest+SpecialChestTypes	JunimoChest	Public, Static, Literal, HasDefault
0x04002B30	StardewValley.Objects.Chest+SpecialChestTypes	AutoLoader	Public, Static, Literal, HasDefault
0x04002B31	StardewValley.Objects.Chest+SpecialChestTypes	Enricher	Public, Static, Literal, HasDefault
0x04002B32	StardewValley.Objects.Chest+SpecialChestTypes	Mill	Public, Static, Literal, HasDefault
0x04002B33	StardewValley.Objects.Chest+SpecialChestTypes	BigChest	Public, Static, Literal, HasDefault
0x04002B34	StardewValley.Objects.Chest+<>c__DisplayClass51_0	<>4__this	Public
0x04002B35	StardewValley.Objects.Chest+<>c__DisplayClass51_0	args	Public
0x04002B36	StardewValley.Objects.Chest+<>c__DisplayClass53_0	<>4__this	Public
0x04002B37	StardewValley.Objects.Chest+<>c__DisplayClass53_0	location	Public
0x04002B38	StardewValley.Objects.Chest+<>c__DisplayClass58_0	grabMenu	Public
0x04002B39	StardewValley.Objects.Chest+<>c__DisplayClass60_0	grab_menu	Public
0x04002B3A	StardewValley.Objects.Clothing+ClothesType	value__	Public, SpecialName, RTSpecialName
0x04002B3B	StardewValley.Objects.Clothing+ClothesType	SHIRT	Public, Static, Literal, HasDefault
0x04002B3C	StardewValley.Objects.Clothing+ClothesType	PANTS	Public, Static, Literal, HasDefault
0x04002B3D	StardewValley.Objects.FishTankFurniture+FishTankCategories	value__	Public, SpecialName, RTSpecialName
0x04002B3E	StardewValley.Objects.FishTankFurniture+FishTankCategories	None	Public, Static, Literal, HasDefault
0x04002B3F	StardewValley.Objects.FishTankFurniture+FishTankCategories	Swim	Public, Static, Literal, HasDefault
0x04002B40	StardewValley.Objects.FishTankFurniture+FishTankCategories	Ground	Public, Static, Literal, HasDefault
0x04002B41	StardewValley.Objects.FishTankFurniture+FishTankCategories	Decoration	Public, Static, Literal, HasDefault
0x04002B42	StardewValley.Objects.FishTankFurniture+<>c__DisplayClass29_0	location	Public
0x04002B43	StardewValley.Objects.FishTankFurniture+<>c__DisplayClass29_0	<>4__this	Public
0x04002B44	StardewValley.Objects.FishTankFurniture+<>c__DisplayClass29_0	who	Public
0x04002B45	StardewValley.Objects.TankFish+FishType	value__	Public, SpecialName, RTSpecialName
0x04002B46	StardewValley.Objects.TankFish+FishType	Normal	Public, Static, Literal, HasDefault
0x04002B47	StardewValley.Objects.TankFish+FishType	Eel	Public, Static, Literal, HasDefault
0x04002B48	StardewValley.Objects.TankFish+FishType	Cephalopod	Public, Static, Literal, HasDefault
0x04002B49	StardewValley.Objects.TankFish+FishType	Float	Public, Static, Literal, HasDefault
0x04002B4A	StardewValley.Objects.TankFish+FishType	Ground	Public, Static, Literal, HasDefault
0x04002B4B	StardewValley.Objects.TankFish+FishType	Crawl	Public, Static, Literal, HasDefault
0x04002B4C	StardewValley.Objects.TankFish+FishType	Hop	Public, Static, Literal, HasDefault
0x04002B4D	StardewValley.Objects.TankFish+FishType	Static	Public, Static, Literal, HasDefault
0x04002B4E	StardewValley.Objects.Hat+HairDrawType	value__	Public, SpecialName, RTSpecialName
0x04002B4F	StardewValley.Objects.Hat+HairDrawType	DrawFullHair	Public, Static, Literal, HasDefault
0x04002B50	StardewValley.Objects.Hat+HairDrawType	DrawObscuredHair	Public, Static, Literal, HasDefault
0x04002B51	StardewValley.Objects.Hat+HairDrawType	HideHair	Public, Static, Literal, HasDefault
0x04002B52	StardewValley.Objects.ItemPedestal+<>c__DisplayClass15_0	location	Public
0x04002B53	StardewValley.Objects.ItemPedestal+<>c__DisplayClass15_0	<>4__this	Public
0x04002B54	StardewValley.Objects.ItemPedestal+<>c__DisplayClass15_0	placed_object	Public
0x04002B55	StardewValley.Objects.ItemPedestal+<>c__DisplayClass18_0	<>4__this	Public
0x04002B56	StardewValley.Objects.ItemPedestal+<>c__DisplayClass18_0	who	Public
0x04002B57	StardewValley.Objects.Mannequin+<>c__DisplayClass28_0	oldTile	Public
0x04002B58	StardewValley.Objects.Mannequin+<>c__DisplayClass28_0	<>4__this	Public
0x04002B59	StardewValley.Objects.Mannequin+<>c__DisplayClass28_1	oldTile	Public
0x04002B5A	StardewValley.Objects.Mannequin+<>c__DisplayClass28_1	<>4__this	Public
0x04002B5B	StardewValley.Objects.Mannequin+<>c__DisplayClass31_0	<>4__this	Public
0x04002B5C	StardewValley.Objects.Mannequin+<>c__DisplayClass31_0	who	Public
0x04002B5D	StardewValley.Objects.StorageFurniture+<>c	<>9	Public, Static, InitOnly
0x04002B5E	StardewValley.Objects.StorageFurniture+<>c	<>9__13_0	Public, Static
0x04002B5F	StardewValley.Objects.Workbench+<>c	<>9	Public, Static, InitOnly
0x04002B60	StardewValley.Objects.Workbench+<>c	<>9__6_1	Public, Static
0x04002B61	StardewValley.Objects.Workbench+<>c__DisplayClass6_0	<>4__this	Public
0x04002B62	StardewValley.Objects.Workbench+<>c__DisplayClass6_0	inventories	Public
0x04002B63	StardewValley.Objects.Workbench+<>c__DisplayClass6_1	request	Public
0x04002B64	StardewValley.Objects.Workbench+<>c__DisplayClass6_1	CS$<>8__locals1	Public
0x04002B65	StardewValley.Objects.Workbench+<>c__DisplayClass6_1	<>9__3	Public
0x04002B66	StardewValley.Objects.DefaultPhoneHandler+OutgoingCallIds	AdventureGuild	Public, Static, Literal, HasDefault
0x04002B67	StardewValley.Objects.DefaultPhoneHandler+OutgoingCallIds	AnimalShop	Public, Static, Literal, HasDefault
0x04002B68	StardewValley.Objects.DefaultPhoneHandler+OutgoingCallIds	Blacksmith	Public, Static, Literal, HasDefault
0x04002B69	StardewValley.Objects.DefaultPhoneHandler+OutgoingCallIds	Carpenter	Public, Static, Literal, HasDefault
0x04002B6A	StardewValley.Objects.DefaultPhoneHandler+OutgoingCallIds	Saloon	Public, Static, Literal, HasDefault
0x04002B6B	StardewValley.Objects.DefaultPhoneHandler+OutgoingCallIds	SeedShop	Public, Static, Literal, HasDefault
0x04002B6C	StardewValley.Objects.DefaultPhoneHandler+<>c	<>9	Public, Static, InitOnly
0x04002B6D	StardewValley.Objects.DefaultPhoneHandler+<>c	<>9__5_0	Public, Static
0x04002B6E	StardewValley.Objects.DefaultPhoneHandler+<>c__DisplayClass10_0	location	Public
0x04002B6F	StardewValley.Objects.DefaultPhoneHandler+<>c__DisplayClass10_0	<>9__1	Public
0x04002B70	StardewValley.Objects.DefaultPhoneHandler+<>c__DisplayClass2_0	call	Public
0x04002B71	StardewValley.Objects.DefaultPhoneHandler+<>c__DisplayClass2_0	callId	Public
0x04002B72	StardewValley.Objects.DefaultPhoneHandler+<>c__DisplayClass3_0	numbers	Public
0x04002B73	StardewValley.Objects.DefaultPhoneHandler+<>c__DisplayClass5_0	character	Public
0x04002B74	StardewValley.Objects.DefaultPhoneHandler+<>c__DisplayClass6_0	location	Public
0x04002B75	StardewValley.Objects.DefaultPhoneHandler+<>c__DisplayClass6_0	<>9__1	Public
0x04002B76	StardewValley.Objects.DefaultPhoneHandler+<>c__DisplayClass7_0	location	Public
0x04002B77	StardewValley.Objects.DefaultPhoneHandler+<>c__DisplayClass7_0	<>9__1	Public
0x04002B78	StardewValley.Objects.DefaultPhoneHandler+<>c__DisplayClass8_0	location	Public
0x04002B79	StardewValley.Objects.DefaultPhoneHandler+<>c__DisplayClass8_0	<>9__1	Public
0x04002B7A	StardewValley.Objects.DefaultPhoneHandler+<>c__DisplayClass9_0	location	Public
0x04002B7B	StardewValley.Objects.Trinkets.MagicQuiverTrinketEffect+<>c__DisplayClass10_0	ignoreMonsterNames	Public
0x04002B7C	StardewValley.Network.Client+<>c	<>9	Public, Static, InitOnly
0x04002B7D	StardewValley.Network.Client+<>c	<>9__27_0	Public, Static
0x04002B7E	StardewValley.Network.FarmerCollection+Enumerator	_locationFilter	Private
0x04002B7F	StardewValley.Network.FarmerCollection+Enumerator	_enumerator	Private
0x04002B80	StardewValley.Network.FarmerCollection+Enumerator	_player	Private
0x04002B81	StardewValley.Network.FarmerCollection+Enumerator	_current	Private
0x04002B82	StardewValley.Network.FarmerCollection+Enumerator	_done	Private
0x04002B83	StardewValley.Network.GameServer+<>c	<>9	Public, Static, InitOnly
0x04002B84	StardewValley.Network.GameServer+<>c	<>9__9_0	Public, Static
0x04002B85	StardewValley.Network.GameServer+<>c	<>9__23_0	Public, Static
0x04002B86	StardewValley.Network.GameServer+<>c	<>9__23_1	Public, Static
0x04002B87	StardewValley.Network.GameServer+<>c	<>9__24_0	Public, Static
0x04002B88	StardewValley.Network.GameServer+<>c	<>9__24_1	Public, Static
0x04002B89	StardewValley.Network.GameServer+<>c	<>9__51_0	Public, Static
0x04002B8A	StardewValley.Network.GameServer+<>c	<>9__51_1	Public, Static
0x04002B8B	StardewValley.Network.GameServer+<>c__DisplayClass14_0	local_clients	Public
0x04002B8C	StardewValley.Network.GameServer+<>c__DisplayClass42_0	farmer	Public
0x04002B8D	StardewValley.Network.GameServer+<>c__DisplayClass42_0	<>4__this	Public
0x04002B8E	StardewValley.Network.GameServer+<>c__DisplayClass42_0	connectionId	Public
0x04002B8F	StardewValley.Network.GameServer+<>c__DisplayClass42_0	id	Public
0x04002B90	StardewValley.Network.GameServer+<>c__DisplayClass42_0	userId	Public
0x04002B91	StardewValley.Network.GameServer+<>c__DisplayClass42_0	sendMessage	Public
0x04002B92	StardewValley.Network.GameServer+<>c__DisplayClass42_0	approve	Public
0x04002B93	StardewValley.Network.GameServer+<>c__DisplayClass43_0	<>4__this	Public
0x04002B94	StardewValley.Network.GameServer+<>c__DisplayClass43_0	connectionId	Public
0x04002B95	StardewValley.Network.GameServer+<>c__DisplayClass43_0	userId	Public
0x04002B96	StardewValley.Network.GameServer+<>c__DisplayClass43_0	sendMessage	Public
0x04002B97	StardewValley.Network.LidgrenClient+<>c__DisplayClass22_0	<>4__this	Public
0x04002B98	StardewValley.Network.LidgrenClient+<>c__DisplayClass22_0	message	Public
0x04002B99	StardewValley.Network.LidgrenClient+<>c__DisplayClass23_0	<>4__this	Public
0x04002B9A	StardewValley.Network.LidgrenClient+<>c__DisplayClass23_0	message	Public
0x04002B9B	StardewValley.Network.LidgrenClient+<>c__DisplayClass23_0	<>9__0	Public
0x04002B9C	StardewValley.Network.LidgrenServer+<>c	<>9	Public, Static, InitOnly
0x04002B9D	StardewValley.Network.LidgrenServer+<>c	<>9__18_1	Public, Static
0x04002B9E	StardewValley.Network.LidgrenServer+<>c__DisplayClass17_0	local_ips	Public
0x04002B9F	StardewValley.Network.LidgrenServer+<>c__DisplayClass18_0	conn	Public
0x04002BA0	StardewValley.Network.LidgrenServer+<>c__DisplayClass18_0	<>4__this	Public
0x04002BA1	StardewValley.Network.LidgrenServer+<>c__DisplayClass18_0	<>9__2	Public
0x04002BA2	StardewValley.Network.LidgrenServer+<>c__DisplayClass23_0	<>4__this	Public
0x04002BA3	StardewValley.Network.LidgrenServer+<>c__DisplayClass23_0	peer	Public
0x04002BA4	StardewValley.Network.LidgrenServer+<>c__DisplayClass23_0	dataMsg	Public
0x04002BA5	StardewValley.Network.LidgrenServer+<>c__DisplayClass23_0	<>9__0	Public
0x04002BA6	StardewValley.Network.LidgrenServer+<>c__DisplayClass23_0	<>9__2	Public
0x04002BA7	StardewValley.Network.LidgrenServer+<>c__DisplayClass23_1	message	Public
0x04002BA8	StardewValley.Network.LidgrenServer+<>c__DisplayClass23_1	CS$<>8__locals1	Public
0x04002BA9	StardewValley.Network.LidgrenServer+<>c__DisplayClass23_1	<>9__1	Public
0x04002BAA	StardewValley.Network.LidgrenServer+<>c__DisplayClass23_2	farmer	Public
0x04002BAB	StardewValley.Network.LidgrenServer+<>c__DisplayClass23_2	CS$<>8__locals2	Public
0x04002BAC	StardewValley.Network.NetAudio+<>c__DisplayClass11_0	audioName	Public
0x04002BAD	StardewValley.Network.NetAudio+<>c__DisplayClass11_0	position	Public
0x04002BAE	StardewValley.Network.NetAudio+<>c__DisplayClass11_0	pitch	Public
0x04002BAF	StardewValley.Network.NetAudio+<>c__DisplayClass11_0	context	Public
0x04002BB0	StardewValley.Network.NetFarmerCollection+<>c	<>9	Public, Static, InitOnly
0x04002BB1	StardewValley.Network.NetFarmerCollection+<>c	<>9__18_0	Public, Static
0x04002BB2	StardewValley.Network.NetFarmerRef+<GetEnumerator>d__15	<>1__state	Private
0x04002BB3	StardewValley.Network.NetFarmerRef+<GetEnumerator>d__15	<>2__current	Private
0x04002BB4	StardewValley.Network.NetFarmerRef+<GetEnumerator>d__15	<>4__this	Public
0x04002BB5	StardewValley.Network.NetMutexQueue`1+<>c	<>9	Public, Static, InitOnly
0x04002BB6	StardewValley.Network.NetMutexQueue`1+<>c	<>9__7_0	Public, Static
0x04002BB7	StardewValley.Network.NetMutexQueue`1+<>c__DisplayClass11_0	farmers	Public
0x04002BB8	StardewValley.Network.NetMutexQueue`1+<>c__DisplayClass11_1	pair	Public
0x04002BB9	StardewValley.Network.NetPausableField`3+<>c	<>9	Public, Static, InitOnly
0x04002BBA	StardewValley.Network.NetPausableField`3+<>c	<>9__16_0	Public, Static
0x04002BBB	StardewValley.Network.NetWorldState+<>c__DisplayClass183_0	farmhand	Public
0x04002BBC	StardewValley.Network.NetWorldState+<>c__DisplayClass183_0	found	Public
0x04002BBD	StardewValley.Network.OutgoingMessage+<>c__DisplayClass14_0	data	Public
0x04002BBE	StardewValley.Network.OutgoingMessage+<>c__DisplayClass14_0	writer	Public
0x04002BBF	StardewValley.Network.NetEvents.SetMailRequest+<>c__DisplayClass9_0	mailId	Public
0x04002BC0	StardewValley.Network.Dedicated.DedicatedServer+FarmerWarp	who	Public
0x04002BC1	StardewValley.Network.Dedicated.DedicatedServer+FarmerWarp	name	Public
0x04002BC2	StardewValley.Network.Dedicated.DedicatedServer+FarmerWarp	facingDirection	Public
0x04002BC3	StardewValley.Network.Dedicated.DedicatedServer+FarmerWarp	x	Public
0x04002BC4	StardewValley.Network.Dedicated.DedicatedServer+FarmerWarp	y	Public
0x04002BC5	StardewValley.Network.Dedicated.DedicatedServer+FarmerWarp	isStructure	Public
0x04002BC6	StardewValley.Network.Dedicated.DedicatedServer+FarmerWarp	warpingForForcedRemoteEvent	Public
0x04002BC7	StardewValley.Monsters.DinoMonster+AttackState	value__	Public, SpecialName, RTSpecialName
0x04002BC8	StardewValley.Monsters.DinoMonster+AttackState	None	Public, Static, Literal, HasDefault
0x04002BC9	StardewValley.Monsters.DinoMonster+AttackState	Fireball	Public, Static, Literal, HasDefault
0x04002BCA	StardewValley.Monsters.DinoMonster+AttackState	Charge	Public, Static, Literal, HasDefault
0x04002BCB	StardewValley.Monsters.DinoMonster+BreathProjectile	<NetFields>k__BackingField	Private, InitOnly
0x04002BCC	StardewValley.Monsters.DinoMonster+BreathProjectile	active	Public, InitOnly
0x04002BCD	StardewValley.Monsters.DinoMonster+BreathProjectile	position	Public, InitOnly
0x04002BCE	StardewValley.Monsters.DinoMonster+BreathProjectile	startPosition	Public, InitOnly
0x04002BCF	StardewValley.Monsters.DinoMonster+BreathProjectile	velocity	Public, InitOnly
0x04002BD0	StardewValley.Monsters.DinoMonster+BreathProjectile	rotation	Public
0x04002BD1	StardewValley.Monsters.DinoMonster+BreathProjectile	alpha	Public
0x04002BD2	StardewValley.Monsters.Ghost+GhostVariant	value__	Public, SpecialName, RTSpecialName
0x04002BD3	StardewValley.Monsters.Ghost+GhostVariant	Normal	Public, Static, Literal, HasDefault
0x04002BD4	StardewValley.Monsters.Ghost+GhostVariant	Putrid	Public, Static, Literal, HasDefault
0x04002BD5	StardewValley.Monsters.GreenSlime+<>c	<>9	Public, Static, InitOnly
0x04002BD6	StardewValley.Monsters.GreenSlime+<>c	<>9__47_0	Public, Static
0x04002BD7	StardewValley.Monsters.LavaLurk+State	value__	Public, SpecialName, RTSpecialName
0x04002BD8	StardewValley.Monsters.LavaLurk+State	Submerged	Public, Static, Literal, HasDefault
0x04002BD9	StardewValley.Monsters.LavaLurk+State	Lurking	Public, Static, Literal, HasDefault
0x04002BDA	StardewValley.Monsters.LavaLurk+State	Emerged	Public, Static, Literal, HasDefault
0x04002BDB	StardewValley.Monsters.LavaLurk+State	Firing	Public, Static, Literal, HasDefault
0x04002BDC	StardewValley.Monsters.LavaLurk+State	Diving	Public, Static, Literal, HasDefault
0x04002BDD	StardewValley.Minigames.AbigailGame+GameKeys	value__	Public, SpecialName, RTSpecialName
0x04002BDE	StardewValley.Minigames.AbigailGame+GameKeys	MoveLeft	Public, Static, Literal, HasDefault
0x04002BDF	StardewValley.Minigames.AbigailGame+GameKeys	MoveRight	Public, Static, Literal, HasDefault
0x04002BE0	StardewValley.Minigames.AbigailGame+GameKeys	MoveUp	Public, Static, Literal, HasDefault
0x04002BE1	StardewValley.Minigames.AbigailGame+GameKeys	MoveDown	Public, Static, Literal, HasDefault
0x04002BE2	StardewValley.Minigames.AbigailGame+GameKeys	ShootLeft	Public, Static, Literal, HasDefault
0x04002BE3	StardewValley.Minigames.AbigailGame+GameKeys	ShootRight	Public, Static, Literal, HasDefault
0x04002BE4	StardewValley.Minigames.AbigailGame+GameKeys	ShootUp	Public, Static, Literal, HasDefault
0x04002BE5	StardewValley.Minigames.AbigailGame+GameKeys	ShootDown	Public, Static, Literal, HasDefault
0x04002BE6	StardewValley.Minigames.AbigailGame+GameKeys	UsePowerup	Public, Static, Literal, HasDefault
0x04002BE7	StardewValley.Minigames.AbigailGame+GameKeys	SelectOption	Public, Static, Literal, HasDefault
0x04002BE8	StardewValley.Minigames.AbigailGame+GameKeys	Exit	Public, Static, Literal, HasDefault
0x04002BE9	StardewValley.Minigames.AbigailGame+GameKeys	MAX	Public, Static, Literal, HasDefault
0x04002BEA	StardewValley.Minigames.AbigailGame+CowboyPowerup	which	Public
0x04002BEB	StardewValley.Minigames.AbigailGame+CowboyPowerup	position	Public
0x04002BEC	StardewValley.Minigames.AbigailGame+CowboyPowerup	duration	Public
0x04002BED	StardewValley.Minigames.AbigailGame+CowboyPowerup	yOffset	Public
0x04002BEE	StardewValley.Minigames.AbigailGame+JOTPKProgress	bulletDamage	Public
