token	type	attributes	methods	fields	properties	nested
0x020006F5	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass47_1	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x020006F6	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass68_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006F7	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass69_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006F8	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass84_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006F9	StardewValley.DebugCommands+DefaultHandlers+<>c__DisplayClass86_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006FA	StardewValley.Event+DefaultCommands+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	4	3	0	0
0x020006FB	StardewValley.Event+DefaultCommands+<>c__DisplayClass129_0	NestedPrivate, Sealed, BeforeFieldInit	0	1	0	0
0x020006FC	StardewValley.Event+DefaultCommands+<>c__DisplayClass131_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006FD	StardewValley.Event+DefaultCommands+<>c__DisplayClass28_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x020006FE	StardewValley.Event+DefaultCommands+<>c__DisplayClass36_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x020006FF	StardewValley.Event+DefaultCommands+<>c__DisplayClass3_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000700	StardewValley.Event+DefaultCommands+<>c__DisplayClass57_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000701	StardewValley.Event+DefaultCommands+<>c__DisplayClass63_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000702	StardewValley.Event+DefaultCommands+<>c__DisplayClass83_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000703	StardewValley.GameStateQuery+Helpers+<>c__DisplayClass7_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x02000704	StardewValley.GameStateQuery+DefaultResolvers+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	18	17	0	0
0x02000705	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass0_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000706	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass104_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000707	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass105_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000708	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass107_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000709	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass111_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200070A	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass13_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200070B	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass17_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200070C	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass19_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200070D	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass30_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200070E	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass36_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200070F	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass37_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000710	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass38_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000711	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass3_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000712	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass40_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000713	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass4_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000714	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass56_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000715	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass57_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000716	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass58_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000717	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass59_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000718	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass61_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000719	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass61_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200071A	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass62_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200071B	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass62_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200071C	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass63_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200071D	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass63_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200071E	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass64_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200071F	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass65_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000720	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass66_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000721	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass66_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000722	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass67_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000723	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass67_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000724	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass68_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x02000725	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass69_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000726	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass70_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000727	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass71_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000728	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass71_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000729	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass72_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200072A	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass73_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200072B	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass73_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200072C	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass75_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200072D	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass76_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200072E	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass77_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200072F	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass77_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000730	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass78_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000731	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass78_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000732	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass79_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000733	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass79_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000734	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass80_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000735	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass81_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000736	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass82_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x02000737	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass83_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000738	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass83_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000739	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass84_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200073A	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass84_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200073B	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass85_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200073C	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass85_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200073D	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass86_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x0200073E	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass87_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x0200073F	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass88_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000740	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass88_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000741	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass89_0	NestedPrivate, Sealed, BeforeFieldInit	2	5	0	0
0x02000742	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass90_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000743	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass92_0	NestedPrivate, Sealed, BeforeFieldInit	2	5	0	0
0x02000744	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass93_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000745	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass93_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x02000746	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass94_0	NestedPrivate, Sealed, BeforeFieldInit	3	4	0	0
0x02000747	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass95_0	NestedPrivate, Sealed, BeforeFieldInit	2	4	0	0
0x02000748	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass95_1	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000749	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass96_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200074A	StardewValley.GameStateQuery+DefaultResolvers+<>c__DisplayClass96_1	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200074B	StardewValley.InteriorDoorDictionary+DoorCollection+Enumerator	NestedPublic, SequentialLayout, Sealed, BeforeFieldInit	6	4	2	0
0x0200074C	StardewValley.Triggers.TriggerActionManager+DefaultActions+<>c__DisplayClass9_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200074D	StardewValley.Minigames.CraneGame+GameLogic+GameStates	NestedPublic, Sealed	0	12	0	0
0x0200074E	StardewValley.Minigames.CraneGame+GameLogic+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	4	3	0	0
0x0200074F	StardewValley.Minigames.CraneGame+GameLogic+<>c__DisplayClass22_0	NestedPrivate, Sealed, BeforeFieldInit	1	1	0	0
0x02000750	StardewValley.Minigames.CraneGame+GameLogic+<>c__DisplayClass22_1	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x02000751	StardewValley.Minigames.CraneGame+CraneGameObject+<>c__DisplayClass26_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x02000752	StardewValley.Minigames.MineCart+MapJunimo+MoveState	NestedPublic, Sealed	0	4	0	0
0x02000753	StardewValley.Minigames.MineCart+StraightAwayGenerator+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000754	StardewValley.Minigames.MineCart+BaseTrackGenerator+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000755	StardewValley.Minigames.MineCart+Whale+CurrentState	NestedPublic, Sealed	0	5	0	0
0x02000756	StardewValley.Minigames.MineCart+Track+TrackType	NestedPublic, Sealed	0	10	0	0
0x02000757	StardewValley.Minigames.TargetGame+Target+<>c__DisplayClass30_0	NestedPrivate, Sealed, BeforeFieldInit	2	3	0	0
0x02000758	StardewValley.Internal.ItemQueryResolver+DefaultResolvers+<>c	NestedPrivate, Sealed, Serializable, BeforeFieldInit	3	2	0	0
0x02000759	StardewValley.Internal.ItemQueryResolver+DefaultResolvers+<>c__DisplayClass12_0	NestedPrivate, Sealed, BeforeFieldInit	2	2	0	0
0x0200075A	StardewValley.Internal.ItemQueryResolver+DefaultResolvers+<>c__DisplayClass8_0	NestedPrivate, Sealed, BeforeFieldInit	2	1	0	0
0x0200075B	StardewValley.Internal.ItemQueryResolver+DefaultResolvers+<ALL_ITEMS>d__0	NestedPrivate, Sealed, BeforeFieldInit	11	15	2	0
0x0200075C	StardewValley.Internal.ItemQueryResolver+DefaultResolvers+<ITEMS_SOLD_BY_PLAYER>d__4	NestedPrivate, Sealed, BeforeFieldInit	9	10	2	0
0x0200075D	StardewValley.Internal.ItemQueryResolver+DefaultResolvers+<MONSTER_SLAYER_REWARDS>d__8	NestedPrivate, Sealed, BeforeFieldInit	8	10	2	0
0x0200075E	StardewValley.Internal.ItemQueryResolver+DefaultResolvers+<MOVIE_CONCESSIONS_FOR_GUEST>d__9	NestedPrivate, Sealed, BeforeFieldInit	9	6	2	0
0x0200075F	StardewValley.Internal.ItemQueryResolver+DefaultResolvers+<RANDOM_ITEMS>d__12	NestedPrivate, Sealed, BeforeFieldInit	9	17	2	0
