token	declaring_type	method	rva	il_bytes	attributes	impl_attributes
0x06003AB7	StardewValley.DebugCommands+DefaultHandlers	Version	0x2DACE4	53	Public, Static, HideBySig	IL
0x06003AB8	StardewValley.DebugCommands+DefaultHandlers	SdlVersion	0x2DAD1C	398	Public, Static, HideBySig	IL
0x06003AB9	StardewValley.DebugCommands+DefaultHandlers	NoSave	0x2DAEB8	98	Public, Static, HideBySig	IL
0x06003ABA	StardewValley.DebugCommands+DefaultHandlers	ReadyForHarvest	0x2DAF28	56	Public, Static, HideBySig	IL
0x06003ABB	StardewValley.DebugCommands+DefaultHandlers	BeachBridge	0x2DAF6C	79	Public, Static, HideBySig	IL
0x06003ABC	StardewValley.DebugCommands+DefaultHandlers	Dp	0x2DAFC8	39	Public, Static, HideBySig	IL
0x06003ABD	StardewValley.DebugCommands+DefaultHandlers	FrameOffset	0x2DAFFC	82	Public, Static, HideBySig	IL
0x06003ABE	StardewValley.DebugCommands+DefaultHandlers	Horse	0x2DB05C	103	Public, Static, HideBySig	IL
0x06003ABF	StardewValley.DebugCommands+DefaultHandlers	Owl	0x2DB0CF	11	Public, Static, HideBySig	IL
0x06003AC0	StardewValley.DebugCommands+DefaultHandlers	Pole	0x2DB0DC	126	Public, Static, HideBySig	IL
0x06003AC1	StardewValley.DebugCommands+DefaultHandlers	RemoveQuest	0x2DB168	40	Public, Static, HideBySig	IL
0x06003AC2	StardewValley.DebugCommands+DefaultHandlers	CompleteQuest	0x2DB19C	40	Public, Static, HideBySig	IL
0x06003AC3	StardewValley.DebugCommands+DefaultHandlers	SetPreferredPet	0x2DB1D0	653	Public, Static, HideBySig	IL
0x06003AC4	StardewValley.DebugCommands+DefaultHandlers	ChangePet	0x2DB46C	792	Public, Static, HideBySig	IL
0x06003AC5	StardewValley.DebugCommands+DefaultHandlers	ClearCharacters	0x2DB790	16	Public, Static, HideBySig	IL
0x06003AC6	StardewValley.DebugCommands+DefaultHandlers	Cat	0x2DB7A4	90	Public, Static, HideBySig	IL
0x06003AC7	StardewValley.DebugCommands+DefaultHandlers	Dog	0x2DB80C	90	Public, Static, HideBySig	IL
0x06003AC8	StardewValley.DebugCommands+DefaultHandlers	Quest	0x2DB874	40	Public, Static, HideBySig	IL
0x06003AC9	StardewValley.DebugCommands+DefaultHandlers	DeliveryQuest	0x2DB8A8	21	Public, Static, HideBySig	IL
0x06003ACA	StardewValley.DebugCommands+DefaultHandlers	CollectQuest	0x2DB8BE	21	Public, Static, HideBySig	IL
0x06003ACB	StardewValley.DebugCommands+DefaultHandlers	SlayQuest	0x2DB8D4	61	Public, Static, HideBySig	IL
0x06003ACC	StardewValley.DebugCommands+DefaultHandlers	Quests	0x2DB920	121	Public, Static, HideBySig	IL
0x06003ACD	StardewValley.DebugCommands+DefaultHandlers	ClearQuests	0x2DB9B8	16	Public, Static, HideBySig	IL
0x06003ACE	StardewValley.DebugCommands+DefaultHandlers	FillBin	0x2DB9CC	110	Public, Static, HideBySig	IL
0x06003ACF	StardewValley.DebugCommands+DefaultHandlers	Gold	0x2DBA46	23	Public, Static, HideBySig	IL
0x06003AD0	StardewValley.DebugCommands+DefaultHandlers	ClearFarm	0x2DBA60	43	Public, Static, HideBySig	IL
0x06003AD1	StardewValley.DebugCommands+DefaultHandlers	SetupFarm	0x2DBA98	1275	Public, Static, HideBySig	IL
0x06003AD2	StardewValley.DebugCommands+DefaultHandlers	RemoveBuildings	0x2DBF9F	16	Public, Static, HideBySig	IL
0x06003AD3	StardewValley.DebugCommands+DefaultHandlers	Build	0x2DBFB0	571	Public, Static, HideBySig	IL
0x06003AD4	StardewValley.DebugCommands+DefaultHandlers	ForceBuild	0x2DC1F7	25	Public, Static, HideBySig	IL
0x06003AD5	StardewValley.DebugCommands+DefaultHandlers	FinishAllBuilds	0x2DC214	113	Public, Static, HideBySig	IL
0x06003AD6	StardewValley.DebugCommands+DefaultHandlers	LocalInfo	0x2DC294	290	Public, Static, HideBySig	IL
0x06003AD7	StardewValley.DebugCommands+DefaultHandlers	AmbientLight	0x2DC3D4	77	Public, Static, HideBySig	IL
0x06003AD8	StardewValley.DebugCommands+DefaultHandlers	ResetMines	0x2DC430	31	Public, Static, HideBySig	IL
0x06003AD9	StardewValley.DebugCommands+DefaultHandlers	SpeakTo	0x2DC45C	61	Public, Static, HideBySig	IL
0x06003ADA	StardewValley.DebugCommands+DefaultHandlers	SkullKey	0x2DC4A5	12	Public, Static, HideBySig	IL
0x06003ADB	StardewValley.DebugCommands+DefaultHandlers	TownKey	0x2DC4B2	12	Public, Static, HideBySig	IL
0x06003ADC	StardewValley.DebugCommands+DefaultHandlers	Specials	0x2DC4C0	163	Public, Static, HideBySig	IL
0x06003ADD	StardewValley.DebugCommands+DefaultHandlers	SkullGear	0x2DC570	281	Public, Static, HideBySig	IL
0x06003ADE	StardewValley.DebugCommands+DefaultHandlers	ClearSpecials	0x2DC698	89	Public, Static, HideBySig	IL
0x06003ADF	StardewValley.DebugCommands+DefaultHandlers	Tv	0x2DC700	43	Public, Static, HideBySig	IL
0x06003AE0	StardewValley.DebugCommands+DefaultHandlers	SecretNote	0x2DC738	128	Public, Static, HideBySig	IL
0x06003AE1	StardewValley.DebugCommands+DefaultHandlers	Child2	0x2DC7C4	106	Public, Static, HideBySig	IL
0x06003AE2	StardewValley.DebugCommands+DefaultHandlers	Child	0x2DC83C	106	Public, Static, HideBySig	IL
0x06003AE3	StardewValley.DebugCommands+DefaultHandlers	KillAll	0x2DC8B4	58	Public, Static, HideBySig	IL
0x06003AE4	StardewValley.DebugCommands+DefaultHandlers	ResetWorldState	0x2DC8FC	83	Public, Static, HideBySig	IL
0x06003AE5	StardewValley.DebugCommands+DefaultHandlers	KillAllHorses	0x2DC95B	39	Public, Static, HideBySig	IL
0x06003AE6	StardewValley.DebugCommands+DefaultHandlers	DatePlayer	0x2DC984	101	Public, Static, HideBySig	IL
0x06003AE7	StardewValley.DebugCommands+DefaultHandlers	EngagePlayer	0x2DCA08	131	Public, Static, HideBySig	IL
0x06003AE8	StardewValley.DebugCommands+DefaultHandlers	MarryPlayer	0x2DCAA8	118	Public, Static, HideBySig	IL
0x06003AE9	StardewValley.DebugCommands+DefaultHandlers	Marry	0x2DCB3C	182	Public, Static, HideBySig	IL
0x06003AEA	StardewValley.DebugCommands+DefaultHandlers	Engaged	0x2DCC00	186	Public, Static, HideBySig	IL
0x06003AEB	StardewValley.DebugCommands+DefaultHandlers	ClearLightGlows	0x2DCCC6	16	Public, Static, HideBySig	IL
0x06003AEC	StardewValley.DebugCommands+DefaultHandlers	Wallpaper	0x2DCCD8	111	Public, Static, HideBySig	IL
0x06003AED	StardewValley.DebugCommands+DefaultHandlers	ClearFurniture	0x2DCD53	16	Public, Static, HideBySig	IL
0x06003AEE	StardewValley.DebugCommands+DefaultHandlers	Furniture	0x2DCD64	133	Public, Static, HideBySig	IL
0x06003AEF	StardewValley.DebugCommands+DefaultHandlers	SpawnCoopsAndBarns	0x2DCE08	292	Public, Static, HideBySig	IL
0x06003AF0	StardewValley.DebugCommands+DefaultHandlers	SetupFishPondFarm	0x2DCF38	469	Public, Static, HideBySig	IL
0x06003AF1	StardewValley.DebugCommands+DefaultHandlers	Grass	0x2DD138	130	Public, Static, HideBySig	IL
0x06003AF2	StardewValley.DebugCommands+DefaultHandlers	SetupBigFarm	0x2DD1C8	2023	Public, Static, HideBySig	IL
0x06003AF3	StardewValley.DebugCommands+DefaultHandlers	HouseUpgrade	0x2DD9D8	106	Public, Static, HideBySig	IL
0x06003AF4	StardewValley.DebugCommands+DefaultHandlers	ThisHouseUpgrade	0x2DDA50	148	Public, Static, HideBySig	IL
0x06003AF5	StardewValley.DebugCommands+DefaultHandlers	Clear	0x2DDAF0	11	Public, Static, HideBySig	IL
0x06003AF6	StardewValley.DebugCommands+DefaultHandlers	Wall	0x2DDAFC	47	Public, Static, HideBySig	IL
0x06003AF7	StardewValley.DebugCommands+DefaultHandlers	Floor	0x2DDB38	47	Public, Static, HideBySig	IL
0x06003AF8	StardewValley.DebugCommands+DefaultHandlers	Sprinkle	0x2DDB74	57	Public, Static, HideBySig	IL
0x06003AF9	StardewValley.DebugCommands+DefaultHandlers	ClearMail	0x2DDBB9	16	Public, Static, HideBySig	IL
0x06003AFA	StardewValley.DebugCommands+DefaultHandlers	BroadcastMailbox	0x2DDBCC	37	Public, Static, HideBySig	IL
0x06003AFB	StardewValley.DebugCommands+DefaultHandlers	MailForTomorrow	0x2DDC00	42	Public, Static, HideBySig	IL
0x06003AFC	StardewValley.DebugCommands+DefaultHandlers	AllMail	0x2DDC38	63	Public, Static, HideBySig	IL
0x06003AFD	StardewValley.DebugCommands+DefaultHandlers	AllMailRead	0x2DDC94	74	Public, Static, HideBySig	IL
0x06003AFE	StardewValley.DebugCommands+DefaultHandlers	ShowMail	0x2DDCFC	62	Public, Static, HideBySig	IL
0x06003AFF	StardewValley.DebugCommands+DefaultHandlers	WhereIs	0x2DDD48	340	Public, Static, HideBySig	IL
0x06003B00	StardewValley.DebugCommands+DefaultHandlers	WhereIsItem	0x2DDEB8	342	Public, Static, HideBySig	IL
0x06003B01	StardewValley.DebugCommands+DefaultHandlers	PanMode	0x2DE01C	363	Public, Static, HideBySig	IL
0x06003B02	StardewValley.DebugCommands+DefaultHandlers	InputSim	0x2DE194	110	Public, Static, HideBySig	IL
0x06003B03	StardewValley.DebugCommands+DefaultHandlers	Hurry	0x2DE210	41	Public, Static, HideBySig	IL
0x06003B04	StardewValley.DebugCommands+DefaultHandlers	MorePollen	0x2DE248	195	Public, Static, HideBySig	IL
0x06003B05	StardewValley.DebugCommands+DefaultHandlers	FillWithObject	0x2DE318	216	Public, Static, HideBySig	IL
0x06003B06	StardewValley.DebugCommands+DefaultHandlers	SpawnWeeds	0x2DE3FC	53	Public, Static, HideBySig	IL
0x06003B07	StardewValley.DebugCommands+DefaultHandlers	BusDriveBack	0x2DE43D	17	Public, Static, HideBySig	IL
0x06003B08	StardewValley.DebugCommands+DefaultHandlers	BusDriveOff	0x2DE44F	17	Public, Static, HideBySig	IL
0x06003B09	StardewValley.DebugCommands+DefaultHandlers	CompleteJoja	0x2DE464	232	Public, Static, HideBySig	IL
0x06003B0A	StardewValley.DebugCommands+DefaultHandlers	CompleteCc	0x2DE558	244	Public, Static, HideBySig	IL
0x06003B0B	StardewValley.DebugCommands+DefaultHandlers	Break	0x2DE658	1	Public, Static, HideBySig	IL
0x06003B0C	StardewValley.DebugCommands+DefaultHandlers	WhereOre	0x2DE65A	32	Public, Static, HideBySig	IL
0x06003B0D	StardewValley.DebugCommands+DefaultHandlers	AllBundles	0x2DE67C	117	Public, Static, HideBySig	IL
0x06003B0E	StardewValley.DebugCommands+DefaultHandlers	JunimoGoodbye	0x2DE710	34	Public, Static, HideBySig	IL
0x06003B0F	StardewValley.DebugCommands+DefaultHandlers	Bundle	0x2DE740	159	Public, Static, HideBySig	IL
0x06003B10	StardewValley.DebugCommands+DefaultHandlers	Lookup	0x2DE7FC	117	Public, Static, HideBySig	IL
0x06003B11	StardewValley.DebugCommands+DefaultHandlers	CcLoadCutscene	0x2DE890	45	Public, Static, HideBySig	IL
0x06003B12	StardewValley.DebugCommands+DefaultHandlers	CcLoad	0x2DE8CC	63	Public, Static, HideBySig	IL
0x06003B13	StardewValley.DebugCommands+DefaultHandlers	Plaque	0x2DE917	17	Public, Static, HideBySig	IL
0x06003B14	StardewValley.DebugCommands+DefaultHandlers	JunimoStar	0x2DE92C	53	Public, Static, HideBySig	IL
0x06003B15	StardewValley.DebugCommands+DefaultHandlers	AddJunimo	0x2DE970	81	Public, Static, HideBySig	IL
0x06003B16	StardewValley.DebugCommands+DefaultHandlers	ResetJunimoNotes	0x2DE9D0	93	Public, Static, HideBySig	IL
0x06003B17	StardewValley.DebugCommands+DefaultHandlers	JunimoNote	0x2DEA4C	45	Public, Static, HideBySig	IL
0x06003B18	StardewValley.DebugCommands+DefaultHandlers	WaterColor	0x2DEA88	97	Public, Static, HideBySig	IL
0x06003B19	StardewValley.DebugCommands+DefaultHandlers	FestivalScore	0x2DEAF8	46	Public, Static, HideBySig	IL
0x06003B1A	StardewValley.DebugCommands+DefaultHandlers	AddOtherFarmer	0x2DEB34	353	Public, Static, HideBySig	IL
0x06003B1B	StardewValley.DebugCommands+DefaultHandlers	PlayMusic	0x2DECA4	37	Public, Static, HideBySig	IL
0x06003B1C	StardewValley.DebugCommands+DefaultHandlers	Jump	0x2DECD8	90	Public, Static, HideBySig	IL
0x06003B1D	StardewValley.DebugCommands+DefaultHandlers	Toss	0x2DED40	108	Public, Static, HideBySig	IL
0x06003B1E	StardewValley.DebugCommands+DefaultHandlers	Rain	0x2DEDB8	86	Public, Static, HideBySig	IL
0x06003B1F	StardewValley.DebugCommands+DefaultHandlers	GreenRain	0x2DEE1C	97	Public, Static, HideBySig	IL
0x06003B20	StardewValley.DebugCommands+DefaultHandlers	SetFrame	0x2DEE8C	60	Public, Static, HideBySig	IL
0x06003B21	StardewValley.DebugCommands+DefaultHandlers	EndEvent	0x2DEED4	74	Public, Static, HideBySig	IL
0x06003B22	StardewValley.DebugCommands+DefaultHandlers	Language	0x2DEF2A	11	Public, Static, HideBySig	IL
0x06003B23	StardewValley.DebugCommands+DefaultHandlers	RunTestEvent	0x2DEF36	6	Public, Static, HideBySig	IL
0x06003B24	StardewValley.DebugCommands+DefaultHandlers	QiBoard	0x2DEF3D	16	Public, Static, HideBySig	IL
0x06003B25	StardewValley.DebugCommands+DefaultHandlers	OrdersBoard	0x2DEF4E	16	Public, Static, HideBySig	IL
0x06003B26	StardewValley.DebugCommands+DefaultHandlers	ReturnedDonations	0x2DEF5F	16	Public, Static, HideBySig	IL
0x06003B27	StardewValley.DebugCommands+DefaultHandlers	CompleteSpecialOrders	0x2DEF70	117	Public, Static, HideBySig	IL
0x06003B28	StardewValley.DebugCommands+DefaultHandlers	SpecialOrder	0x2DF010	55	Public, Static, HideBySig	IL
0x06003B29	StardewValley.DebugCommands+DefaultHandlers	BoatJourney	0x2DF053	11	Public, Static, HideBySig	IL
0x06003B2A	StardewValley.DebugCommands+DefaultHandlers	Minigame	0x2DF060	524	Public, Static, HideBySig	IL
0x06003B2B	StardewValley.DebugCommands+DefaultHandlers	Event	0x2DF278	256	Public, Static, HideBySig	IL
0x06003B2C	StardewValley.DebugCommands+DefaultHandlers	EventById	0x2DF384	109	Public, Static, HideBySig	IL
0x06003B2D	StardewValley.DebugCommands+DefaultHandlers	EventScript	0x2DF400	163	Public, Static, HideBySig	IL
0x06003B2E	StardewValley.DebugCommands+DefaultHandlers	SetFarmEvent	0x2DF4B0	459	Public, Static, HideBySig	IL
0x06003B2F	StardewValley.DebugCommands+DefaultHandlers	TestWedding	0x2DF688	88	Public, Static, HideBySig	IL
0x06003B30	StardewValley.DebugCommands+DefaultHandlers	Festival	0x2DF6EC	335	Public, Static, HideBySig	IL
0x06003B31	StardewValley.DebugCommands+DefaultHandlers	PlaySound	0x2DF848	82	Public, Static, HideBySig	IL
0x06003B32	StardewValley.DebugCommands+DefaultHandlers	LogSounds	0x2DF8A8	64	Public, Static, HideBySig	IL
0x06003B33	StardewValley.DebugCommands+DefaultHandlers	PrintOpenAlInfo	0x2DF8F4	374	Public, Static, HideBySig	IL
0x06003B34	StardewValley.DebugCommands+DefaultHandlers	Crafting	0x2DFA78	70	Public, Static, HideBySig	IL
0x06003B35	StardewValley.DebugCommands+DefaultHandlers	Cooking	0x2DFADC	70	Public, Static, HideBySig	IL
0x06003B36	StardewValley.DebugCommands+DefaultHandlers	Experience	0x2DFB40	318	Public, Static, HideBySig	IL
0x06003B37	StardewValley.DebugCommands+DefaultHandlers	ShowExperience	0x2DFC8C	58	Public, Static, HideBySig	IL
0x06003B38	StardewValley.DebugCommands+DefaultHandlers	Profession	0x2DFCD4	45	Public, Static, HideBySig	IL
0x06003B39	StardewValley.DebugCommands+DefaultHandlers	ClearFishCaught	0x2DFD0D	16	Public, Static, HideBySig	IL
0x06003B3A	StardewValley.DebugCommands+DefaultHandlers	FishCaught	0x2DFD20	39	Public, Static, HideBySig	IL
0x06003B3B	StardewValley.DebugCommands+DefaultHandlers	ResetForPlayerEntry	0x2DFD53	21	Public, Static, HideBySig	IL
0x06003B3C	StardewValley.DebugCommands+DefaultHandlers	Fish	0x2DFD6C	94	Public, Static, HideBySig	IL
0x06003B3D	StardewValley.DebugCommands+DefaultHandlers	GrowAnimals	0x2DFDD8	65	Public, Static, HideBySig	IL
0x06003B3E	StardewValley.DebugCommands+DefaultHandlers	PauseAnimals	0x2DFE38	69	Public, Static, HideBySig	IL
0x06003B3F	StardewValley.DebugCommands+DefaultHandlers	UnpauseAnimals	0x2DFE9C	65	Public, Static, HideBySig	IL
0x06003B40	StardewValley.DebugCommands+DefaultHandlers	RemoveTerrainFeatures	0x2DFEFC	16	Public, Static, HideBySig	IL
0x06003B41	StardewValley.DebugCommands+DefaultHandlers	MushroomTrees	0x2DFF10	84	Public, Static, HideBySig	IL
0x06003B42	StardewValley.DebugCommands+DefaultHandlers	TrashCan	0x2DFF80	39	Public, Static, HideBySig	IL
0x06003B43	StardewValley.DebugCommands+DefaultHandlers	FruitTrees	0x2DFFB4	102	Public, Static, HideBySig	IL
0x06003B44	StardewValley.DebugCommands+DefaultHandlers	Train	0x2E0038	22	Public, Static, HideBySig	IL
0x06003B45	StardewValley.DebugCommands+DefaultHandlers	DebrisWeather	0x2E0050	101	Public, Static, HideBySig	IL
0x06003B46	StardewValley.DebugCommands+DefaultHandlers	Speed	0x2E00C4	119	Public, Static, HideBySig	IL
0x06003B47	StardewValley.DebugCommands+DefaultHandlers	DayUpdate	0x2E0148	55	Public, Static, HideBySig	IL
0x06003B48	StardewValley.DebugCommands+DefaultHandlers	FarmerDayUpdate	0x2E018C	55	Public, Static, HideBySig	IL
0x06003B49	StardewValley.DebugCommands+DefaultHandlers	MuseumLoot	0x2E01D0	189	Public, Static, HideBySig	IL
0x06003B4A	StardewValley.DebugCommands+DefaultHandlers	NewMuseumLoot	0x2E02AC	103	Public, Static, HideBySig	IL
0x06003B4B	StardewValley.DebugCommands+DefaultHandlers	CreateDebris	0x2E0330	73	Public, Static, HideBySig	IL
0x06003B4C	StardewValley.DebugCommands+DefaultHandlers	RemoveDebris	0x2E0385	16	Public, Static, HideBySig	IL
0x06003B4D	StardewValley.DebugCommands+DefaultHandlers	RemoveDirt	0x2E0396	48	Public, Static, HideBySig	IL
0x06003B4E	StardewValley.DebugCommands+DefaultHandlers	DyeAll	0x2E03C7	13	Public, Static, HideBySig	IL
0x06003B4F	StardewValley.DebugCommands+DefaultHandlers	DyeShirt	0x2E03D5	26	Public, Static, HideBySig	IL
0x06003B50	StardewValley.DebugCommands+DefaultHandlers	DyePants	0x2E03F0	26	Public, Static, HideBySig	IL
0x06003B51	StardewValley.DebugCommands+DefaultHandlers	CustomizeMenu	0x2E040B	13	Public, Static, HideBySig	IL
0x06003B52	StardewValley.DebugCommands+DefaultHandlers	CopyOutfit	0x2E041C	576	Public, Static, HideBySig	IL
0x06003B53	StardewValley.DebugCommands+DefaultHandlers	SkinColor	0x2E0668	40	Public, Static, HideBySig	IL
0x06003B54	StardewValley.DebugCommands+DefaultHandlers	Hat	0x2E069C	59	Public, Static, HideBySig	IL
0x06003B55	StardewValley.DebugCommands+DefaultHandlers	Pants	0x2E06E4	82	Public, Static, HideBySig	IL
0x06003B56	StardewValley.DebugCommands+DefaultHandlers	HairStyle	0x2E0744	39	Public, Static, HideBySig	IL
0x06003B57	StardewValley.DebugCommands+DefaultHandlers	HairColor	0x2E0778	82	Public, Static, HideBySig	IL
0x06003B58	StardewValley.DebugCommands+DefaultHandlers	Shirt	0x2E07D8	40	Public, Static, HideBySig	IL
0x06003B59	StardewValley.DebugCommands+DefaultHandlers	MusicVolume	0x2E080C	65	Public, Static, HideBySig	IL
0x06003B5A	StardewValley.DebugCommands+DefaultHandlers	RemoveObjects	0x2E0859	16	Public, Static, HideBySig	IL
0x06003B5B	StardewValley.DebugCommands+DefaultHandlers	ListLights	0x2E086C	996	Public, Static, HideBySig	IL
0x06003B5C	StardewValley.DebugCommands+DefaultHandlers	RemoveLights	0x2E0C78	11	Public, Static, HideBySig	IL
0x06003B5D	StardewValley.DebugCommands+DefaultHandlers	Item	0x2E0C84	113	Public, Static, HideBySig	IL
0x06003B5E	StardewValley.DebugCommands+DefaultHandlers	ItemQuery	0x2E0D04	211	Public, Static, HideBySig	IL
0x06003B5F	StardewValley.DebugCommands+DefaultHandlers	GameQuery	0x2E0DE4	394	Public, Static, HideBySig	IL
0x06003B60	StardewValley.DebugCommands+DefaultHandlers	Tokens	0x2E0F7C	62	Public, Static, HideBySig	IL
0x06003B61	StardewValley.DebugCommands+DefaultHandlers	DyeMenu	0x2E0FC6	11	Public, Static, HideBySig	IL
0x06003B62	StardewValley.DebugCommands+DefaultHandlers	Tailor	0x2E0FD2	11	Public, Static, HideBySig	IL
0x06003B63	StardewValley.DebugCommands+DefaultHandlers	Forge	0x2E0FDE	11	Public, Static, HideBySig	IL
0x06003B64	StardewValley.DebugCommands+DefaultHandlers	ListTags	0x2E0FEC	125	Public, Static, HideBySig	IL
0x06003B65	StardewValley.DebugCommands+DefaultHandlers	QualifiedId	0x2E1088	71	Public, Static, HideBySig	IL
0x06003B66	StardewValley.DebugCommands+DefaultHandlers	Dye	0x2E10DC	362	Public, Static, HideBySig	IL
0x06003B67	StardewValley.DebugCommands+DefaultHandlers	GetIndex	0x2E1254	88	Public, Static, HideBySig	IL
0x06003B68	StardewValley.DebugCommands+DefaultHandlers	FuzzyItemNamed	0x2E12B8	250	Public, Static, HideBySig	IL
0x06003B69	StardewValley.DebugCommands+DefaultHandlers	ItemNamed	0x2E13C0	190	Public, Static, HideBySig	IL
0x06003B6A	StardewValley.DebugCommands+DefaultHandlers	Achievement	0x2E149C	35	Public, Static, HideBySig	IL
0x06003B6B	StardewValley.DebugCommands+DefaultHandlers	Heal	0x2E14CB	21	Public, Static, HideBySig	IL
0x06003B6C	StardewValley.DebugCommands+DefaultHandlers	Die	0x2E14E1	12	Public, Static, HideBySig	IL
0x06003B6D	StardewValley.DebugCommands+DefaultHandlers	Energize	0x2E14F0	50	Public, Static, HideBySig	IL
0x06003B6E	StardewValley.DebugCommands+DefaultHandlers	Exhaust	0x2E152E	16	Public, Static, HideBySig	IL
0x06003B6F	StardewValley.DebugCommands+DefaultHandlers	Warp	0x2E1540	269	Public, Static, HideBySig	IL
0x06003B70	StardewValley.DebugCommands+DefaultHandlers	WarpHome	0x2E1659	6	Public, Static, HideBySig	IL
0x06003B71	StardewValley.DebugCommands+DefaultHandlers	Money	0x2E1660	39	Public, Static, HideBySig	IL
0x06003B72	StardewValley.DebugCommands+DefaultHandlers	CatchAllFish	0x2E1694	85	Public, Static, HideBySig	IL
0x06003B73	StardewValley.DebugCommands+DefaultHandlers	ActivateCalicoStatue	0x2E1708	57	Public, Static, HideBySig	IL
0x06003B74	StardewValley.DebugCommands+DefaultHandlers	Perfection	0x2E1744	849	Public, Static, HideBySig	IL
0x06003B75	StardewValley.DebugCommands+DefaultHandlers	Walnut	0x2E1ACC	74	Public, Static, HideBySig	IL
0x06003B76	StardewValley.DebugCommands+DefaultHandlers	Gem	0x2E1B24	46	Public, Static, HideBySig	IL
0x06003B77	StardewValley.DebugCommands+DefaultHandlers	KillNpc	0x2E1B60	118	Public, Static, HideBySig	IL
0x06003B78	StardewValley.DebugCommands+DefaultHandlers	DaysPlayed	0x2E1BE2	36	Public, Static, HideBySig	IL
0x06003B79	StardewValley.DebugCommands+DefaultHandlers	FriendAll	0x2E1C08	93	Public, Static, HideBySig	IL
0x06003B7A	StardewValley.DebugCommands+DefaultHandlers	Friendship	0x2E1C74	144	Public, Static, HideBySig	IL
0x06003B7B	StardewValley.DebugCommands+DefaultHandlers	GetStat	0x2E1D10	116	Public, Static, HideBySig	IL
0x06003B7C	StardewValley.DebugCommands+DefaultHandlers	SetStat	0x2E1D90	144	Public, Static, HideBySig	IL
0x06003B7D	StardewValley.DebugCommands+DefaultHandlers	SeenEvent	0x2E1E2C	80	Public, Static, HideBySig	IL
0x06003B7E	StardewValley.DebugCommands+DefaultHandlers	SeenMail	0x2E1E88	65	Public, Static, HideBySig	IL
0x06003B7F	StardewValley.DebugCommands+DefaultHandlers	CookingRecipe	0x2E1ED8	52	Public, Static, HideBySig	IL
0x06003B80	StardewValley.DebugCommands+DefaultHandlers	AddCraftingRecipe	0x2E1F18	52	Public, Static, HideBySig	IL
0x06003B81	StardewValley.DebugCommands+DefaultHandlers	UpgradeHouse	0x2E1F58	34	Public, Static, HideBySig	IL
